Model	Accuracy	ROC AUC
Baseline	0.9481132075471698	0.9833570665717337
TATA-kmer Important Heads Ablated	0.9481132075471698	0.9833570665717337
TATA-kmer Unimportant Heads Ablated	0.9481132075471698	0.9833570665717337
